,count,hate_speech,offensive_language,neither,class,tweet
6333,3,0,3,0,1,@ileny13 @GiselleMaryy fuck up hoes!
6334,3,2,1,0,0,@illbreatheyouin happy birthday faggot.
6335,3,0,3,0,1,@illest_will @djdynamiq @edrobersonsf @sarahliz_sf TOP NOTCH bitches
6336,3,0,3,0,1,@ilove_2pac if youre concerned about how much your lady makes then thats some bitch shit to me and you need your ego stroked
6337,3,0,1,2,2,@ilovemytroops @SenatorTimScott I see. So you feel betrayed, your racism comes out. Shocked you didnt call him Uncle Tom you bitter loser
6338,3,1,2,0,1,@ilovetmills faggot
6339,3,0,3,0,1,@im_jessicaaaaa ok hoe
6340,3,0,3,0,1,@im_sarcasticc  Yas bitch . Dont have too much fun
6341,3,0,1,2,2,@imdevincarlson trash*
6342,3,1,0,2,2,@imgooby youre not funny trash
6343,3,0,3,0,1,@imgorejess by not being an unloyal retard
6344,3,0,0,3,2,@imjoshdean Thats hoser eh to you. http://t.co/QuLrtOWmLB
6345,3,0,3,0,1,@immSpeed whatchu gon do bout it bitch
6346,3,0,3,0,1,@imxnii_ I swear this is just disgraceful like a bitch line a really be dry all day Ill only get emails from pacsun !
6347,3,1,2,0,1,@infidelpamelaLC #Allah can KISS MY ASS!
6348,9,7,1,1,0,@infidelpamelaLC Im going to blame the black man, since they always blame whitey Im an equal opportunity hater.
6349,3,0,3,0,1,@insta_trixx @itsjustlindaa @_xojaclyn my name is ollie bitch
6350,3,0,3,0,1,@intheKCmix Pau pissed me off like Boozer pissed off Bulls fan... 2 soft faggots
6351,3,0,3,0,1,@intheKCmix Simmons acted like a bitch when Doc left for LA..
6352,3,0,0,3,2,@intheKCmix The last planet of the apes with my kids... Its been a minute
6353,3,0,3,0,1,@intheKCmix its twitter.. Thats what folks do.. Same folks be mad when someone calls them a nigger on here..
6354,3,0,1,2,2,@intrepidokie nice lie #teabagger. Just because you want to see it doesnt make it real. Like Reagan was a conservative, another huge lie
6355,3,2,1,0,0,@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy
6356,6,1,0,5,2,@iowahawkblog I also recommend 6pack of shiner Bock and 12 hours of brisket duty at the pit feeding oak coals
6357,3,0,3,0,1,@irwinhype thank you so much. it was a bitch move of her to pull. but thank you
6358,3,0,3,0,1,@is_anyone_up @Huntermoore fuck my tight pussy until Im dripping wet
6359,3,0,3,0,1,@isaabbellla haha you bitch  really tho it will be good to catch up yo ! It was pretty fun last time we chilled
6360,3,0,3,0,1,@isaabbellla yo nig your a cheeseball.
6361,3,0,3,0,1,@italian_montana OUUUUUFFFFF you will see pussy
6362,3,0,3,0,1,@its_selenaaaa karma a bitch bruhh
6363,3,0,3,0,1,@itsjaylaaa I dont fight bitchez. They bitch during it to much.
6364,3,2,1,0,0,@itsjaylaaa eat shit nigga bitch turd bag dick beetle
6365,3,0,3,0,1,@itsjaylaaa not a bitch thats for sure
6366,3,1,2,0,1,@itsjustmexo ur a cunt nd a wish a was a faggot
6367,6,0,6,0,1,@itskingdee @GorgeousCamry_ no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me
6368,3,1,2,0,1,@itssdaviddd retard alert
6369,3,0,3,0,1,@ittybittyber playas fuck up too lmao but thats like on trash FORREAL you a crazy one I see
6370,3,1,2,0,1,@itzbreak that spear chucker? Hell no.
6371,3,0,3,0,1,@ivanrabago_ @Buckm00se I blocked that annoying ass sand nigger claims to not be biased but yet no one can say anything about khan
6372,3,0,3,0,1,@ivanrabago_ @MANIAC3X @Woody_AFC we should play together soon Ive been playing with random faggots but its fun
6373,3,1,2,0,1,@ivanrabago_ at least put a caption when stealing the pic fag lol
6374,3,0,3,0,1,@ivanrabago_ looks ghetto as fuck
6375,3,0,2,1,1,@izzayy_bitches 4th my guinea pig will haunt you
6376,3,0,0,3,2,@izziorizzi im not a trash talker, brah. im polite and diplomatic on and off the court.
6377,3,1,2,0,1,@j_co69 he is a pussy an wouldnt show up bro
6378,3,0,3,0,1,@j_schlauds do it you pussy
6379,3,0,3,0,1,@jaaaaaade__ Shut up. And miss you too fag
6380,3,0,0,3,2,@jaaaaaade__ You cant see it but Im flipping you the bird
6382,3,0,3,0,1,@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?
6383,3,0,3,0,1,@jacksparenohoe lemme cheer you up bitch
6384,3,0,3,0,1,@jacksparenohoe lets hang out nigger
6385,3,0,0,3,2,@jacobkesler @ki_kibaby @__adamdavis or if we pick you up in SC and take you with us nip to CR.
6386,3,0,0,3,2,@jacquebland Weird to see a local yokel journalist get worked up enough to take such a pointed side, though. Thought they were impartial.
6387,3,0,3,0,1,@jacqueline_2015 I dont care if its a saying calling someone a bitch is still calling someone a name.
6388,3,0,3,0,1,@jacquibreed ok, Ill sink to your level... youre a special kind of bitch arent you? @conserv_tribune
6389,3,0,3,0,1,@jaezona 1. Knew he was gettin pussy later 2. He yakked 3. You look stoned as hell http://t.co/ZW8x7YRMi8
6390,3,0,3,0,1,@jaimescudi_ fucking bitch
6391,3,0,3,0,1,@jaimescudi_ lmao fucking bitch ima whoop you like a did yesterday but Im trying to update the roster you down?
6392,3,0,3,0,1,@jakeysinclair @KamenMyPants its that puff pass it porn up on the tablet, run up to bitch with assless chaps swearing that Im catholic
6393,3,2,1,0,0,@jakiekoelewijn nigga whos bitch u fucking cracker get your gay ass out my mentions.
6394,3,0,3,0,1,@jalenwanna bad bitches only?
6395,6,0,6,0,1,@janisjayy all the real gangsters knoww nate aint never loved no hoe
6396,3,0,2,1,1,@jaredlikelndn monkey dong
6397,3,1,2,0,1,@jasmyncyniquee @ozzie_garza bitch you subtweeted him
6398,3,0,3,0,1,@jasongregory674 @Devondude1234 @hot_lads fuck yeah and hot big blk boots. This scally lad would get it.
6399,3,0,0,3,2,@jasonjwilde On that 4th down incompletion, both the slants looked like better options. Shame, but theres a youth lack of trust going on.
6400,3,0,3,0,1,@jaspen7 Im dumb then a hoe haha I already lost that thing ya gave me today
6401,3,0,2,1,1,@jaspen7 haha them hoes only go hard when a nigga stooooned lol
6402,3,0,3,0,1,@jaureguisturnt them bitches smell like my farts i been holdin in since 5th grade
6403,3,0,3,0,1,@jay_ibarra95 too bad bitch! You in this shit forever
6404,3,0,3,0,1,@jay_ibarra95 uhh no bitch I never overplayed itv
6405,3,1,2,0,1,@jayboogie_16 yeah, SOME NIGGAS are straight bitches.
6406,3,0,3,0,1,@jaymohr37 Yeah....but your the one who wanted followers,you gotta work it bitch
6407,3,2,1,0,0,@jayswaggkillah Is a fag
6408,3,1,2,0,1,@jayswaggkillah is a fag
6410,3,0,3,0,1,@jazminesmazmine dykes arent even human tbh, like what empowered them to dress like a man but like bitches?? Some alien shit
6411,3,0,3,0,1,@jazminesmazmine if bitches Tryna step to us http://t.co/xKcH9wJUAg
6412,3,0,1,2,2,@jazqui Thats why Im partially glad that I have to say Hi ho, Kermit the Frog here to slip into my Kermit voice well.
6413,3,0,3,0,1,@jballinbutts420 sameeee bitch asss lol
6414,3,0,3,0,1,@jcharles25 @tkelce yall tryna fuck my bitch after the game or nah?
6415,3,2,1,0,0,@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the Butler
6416,3,1,2,0,1,@jdimenstein @JagexLyon yeah if you get in trouble its less than a .5 percent chance that its a mistake. so youre a fucking retard.
6417,3,0,1,2,2,@jeffgill24 hey #teabagger Bohner said he got 98% of what he wanted in sequester. You sound like a moron when everyone knows you are LYING
6418,3,0,3,0,1,@jeffjam @toddgunter @cgoodwoman They do. Why else do teachers constantly bitch about pay?
6419,3,0,3,0,1,@jehsee_ You got all the bitches though.
6420,3,0,3,0,1,@jemelehill @8ironz85 she said, its ok if u let ur man punch u in ur pussy as long as he makes u cum?
6421,3,0,3,0,1,@jenlanaex3 he scared of pussy
6422,3,1,2,0,1,@jennaferjenbub nice profile pic fag
6423,3,0,3,0,1,@jennahnorberg Im always a call away if ya need me nigs
6424,3,0,3,0,1,@jennahnorberg because its retarded. lol jk were the same
6425,3,0,2,1,1,@jennahnorberg ehh it was tough but yeah. Lol jk of course niglet
6427,3,2,1,0,0,@jennybaquing so terms like honkey, cracker, peckerwood and stereotypes of white people fucking their kids and sisters isnt racist? sweet!
6428,3,0,3,0,1,@jennydigi pussy put yo ass to sleep now Im calling you nyquil
6429,3,0,1,2,2,@jermhudson @lanele123 no way !! Im on a dude you are fat diet Twinkies are the devil, so are breakfast tacos. I miss breakfast tacos
6430,3,0,3,0,1,@jeronimosolano dont be a pussy! Just talk to her more and be more of a friend so it doesnt seem as hard.
6431,4,0,4,0,1,@jerryrscuba Bare ass me again, I cunt hear you
6432,3,0,3,0,1,@jerseyzbest74 Aye hoe
6433,3,0,2,1,1,@jesjosie Eff dem hos.
6434,3,0,0,3,2,@jesseleesoffer it totally does. smells like brownies every day i walk to work.
6435,3,0,0,3,2,@jessespector bird hats &gt; every other hat
6436,3,0,0,3,2,@jessespector the bird has a hat. So its hats on hats, who can beat that?
6437,3,0,1,2,2,@jessicacassell1 find a new hillbilly!! #spiritweek!!
6438,3,0,0,3,2,@jessitron @Bsilverstrim77 ...in fact were I to start a for-profit university this would be the sole requirement for graduation!
6439,3,0,0,3,2,@jesslaw Ha! Im actually going to see a Yankee game, as weird as it sounds. My uncles house in NJ is an hour away.
6440,3,0,1,2,2,@jesstoth we could get matching burner phones and be ghetto fab for a few months
6441,3,1,2,0,1,@jezzzz_ @ShitPussiesSay Jessica Im not afraid to slit your throat tomorrow
6442,3,0,3,0,1,@jimachterfeld @dan_bernstein The fuckin pussy makes fun of people all day on the radio, someone calls him a creep and he blocks them.
6443,3,3,0,0,0,@jimachterfeld @joeo670 @dan_bernsein Bernstine is Chi Sox Jew fag.
6444,3,0,3,0,1,@jimachterfeld @mattabbatacola Like I said, pussies.
6446,3,0,3,0,1,@jkatz_ @kaylee_binion14 bitch.
6447,3,0,3,0,1,@jkfldghi @Huntermoore long tittie no nipple havin ass bitch
6448,3,0,3,0,1,@jmac_au @Brocklesnitch at least that one dude had the guts to @ me. If you dont like my opinion qquit being a bitch and keep scrolling
6449,3,2,1,0,0,@jmellor432 fag
6450,3,0,3,0,1,@jocsoriano ima call you of a different number cuz moms still on sum hoe shit
6451,3,0,2,1,1,@joeylattime @Mawson38 @ameriC00N joey r u a retard its about the defense and we only allow an avg of like 10 point so u really need to
6452,3,2,1,0,0,@joeylattime @Mawson38 @ameriC00N thats just me rooting against a team I hate not banwagoning u retard u have a different favorite
6453,3,0,3,0,1,@joeylattime Ill fucking merk a bitch dude, dont fuck with me
6454,3,0,3,0,1,@joeylattime ur welcome u bitch
6455,3,0,1,2,2,@joeysulipeck @myfoxmemphis the minute those red n yellow for rent signs go up the reg. ppl start selling n move
6456,3,2,1,0,0,@joh2guy I LOVE RACISM! Blame whitey for EVERYTHING!
6457,6,0,6,0,1,@johnwells__ fuck it hoes will be hoes.
6458,3,0,3,0,1,@jokersupdates please no more like that SNOB elissa. rich bitches suck!
6459,3,0,3,0,1,@jon_wayne_miles you better of called that kid a pussy!
6460,3,0,3,0,1,@jonnnycashh #pussy
6461,3,0,3,0,1,@jonnytooswollen bitch
6462,3,0,0,3,2,@jonsweethearts how are you Argie?
6463,3,0,2,1,1,@jordan536633 @heydenbunsyolo @bird_lovin bitch what huh nigga am not gonna do damn thing sir this my page, oh what u forgot
6464,3,1,2,0,1,@jordan536633 @heydenbunsyolo @bird_lovin shut yo cracker jack buck teeth ass Am a native and a nigga the best kind
6465,3,0,0,3,2,@jordan_luree @NatalieSchroyer me or nat!?  def not me with that shiner
6466,3,0,1,2,2,@josephljenkins Have heard some hillbilly grumblings that bugs worse in recent years because of MIC shutdown.
6467,3,1,2,0,1,@josh_helton Xbox live fags
6468,3,0,3,0,1,@josh_sclafani Youre also a better little bitch
6469,3,0,0,3,2,@joshbuddy blue cheese crackers intrigues and repulses me at the same time.
6470,3,2,1,0,0,@joshgnf @brana_nv @define808 @ironbjk @mrjstn oh shut up faggot get a disease overused on twitter
6471,3,0,3,0,1,@joshkline1992 thats my nig nog
6472,3,0,3,0,1,@joshmtz1199 bitch Im starving!
6473,3,0,3,0,1,@jqualley_ @_BeautifulKeezy bitch YESSSSS I make girls mad
6474,3,0,3,0,1,@jrlikeswhisky @ZwithR @NickEhlers01 You couldnt handle Iowa pussy - here, kitty, kitty, kitty --- http://t.co/1aNMKM4O9Y
6475,3,0,0,3,2,@jrlikeswhisky @ZwithR stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant
6476,6,0,5,1,1,@jrsmith12 @jaynovel let these hoes be great
6477,3,0,3,0,1,@jshcalderon lmfaoooo Im tryna see how many hoes I can lure in
6478,3,0,0,3,2,@jsimsromance My guy is a Maine coon and a total cuddle bum. Every one that Ive ever met has been super friendly.
6479,3,0,2,1,1,@jstewcoolcat fag lol
6480,9,3,6,0,1,@jthomas309 @DestroTheNoble @nekolin &lt;&lt;&lt; Getting his ass pounded loving it!
6481,3,0,3,0,1,@jtrimbl3 For real. Lil bitch.
6482,3,0,3,0,1,@juiccey_j i understand why, everyone loves pussy
6483,3,0,2,1,1,@juicygenie can a quote this and tag a bitch
6484,3,0,3,0,1,@juicygenie only bad bitches in $roe r u @flightrisk_
6485,3,3,0,0,0,@jumpmastere8 @dmcgowen1776 @visitorvisiting its retarded
6486,3,0,1,2,2,@juniorshabidoo also Nack which autocorrect changed so Im putting my phone in the trash and going to sleep
6487,3,1,2,0,1,@jusfinlbieber honestly fuck whoever agreed with this bitch ass nigga your never going to get to tupac level
6488,3,2,0,1,0,@just_joshin7 fag.
6489,3,0,3,0,1,@just_priss I understand but stop venting on this bitch you give to much insight in to your life these people dont deserve that
6490,3,0,3,0,1,@justezzzee @NoleyDunlap and why would I want my girl to stand up for me if im the man you are a bitch for letting her do that
6491,3,1,2,0,1,@justezzzee I swear you straight up bitch
6492,3,0,3,0,1,@justezzzee and your an annoying ass fuck boy he could of still meet up and fight somwhere else u can shut that bitch shit up fuck boy
6493,3,1,2,0,1,@justezzzee bitch where u be fuck nigga
6494,3,0,3,0,1,@justezzzee bitch you look like one of the characters off of Sesame Street which yo ugly ass.
6495,3,0,3,0,1,@justezzzee nigga what bitch Im talking bout boxing can u read?
6496,3,0,3,0,1,@justezzzee so wtf u tryna do bitch?
6497,3,1,2,0,1,@justezzzee that nigga aint no fucking champ he a straight up bitch who not bout shit # bitch made!
6498,3,0,3,0,1,@justezzzee your mama raised you as bitch right
6499,3,0,3,0,1,@justezzzee your so fucking ignorant u talk a lot shit for someone who dont wanna fight your mama raised u as bitch huh?
6500,3,1,2,0,1,@justinbieber Your a stupid little cunt... I thought you couldnt get any lower.. But how dare you spit on people on your own fucking fans..
6501,3,1,2,0,1,@justinbieber have fun getting deported you fucking faggot
6502,3,0,3,0,1,@justinbieber nice wigger stache
6503,6,1,5,0,1,@justinclark_5 oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao
6504,3,0,1,2,2,@justinhall3434
6505,3,1,2,0,1,@justinmiculka01 @edgarguillenjr @blakeanderson21 @jo_clark6 @dalton_ryann @cjjsanchez @delao_chris quit being a bitch
6506,3,0,3,0,1,@justinmiculka01 oh what hoe is she trippin bout then
6507,3,0,3,0,1,@justyeahdude @Tricky_NickyH20 I put lotion on bitch ass nigga
6508,3,0,3,0,1,@jwill252 We got a win my nicca! Lmao
6509,3,0,3,0,1,@jzsuschrist ok they have 2 niggers in raw
6510,3,0,1,2,2,@k_tempsss lol then they have one more flavor I think its yellow idk.. But yea there bomb.
6511,3,0,3,0,1,@kaaaytate do it pussy
6512,3,0,3,0,1,@kade_melton he triesto cause drama between people, he said that you called me a bitch, and i know you didnt hahahaaha
6513,3,0,3,0,1,@kailanlee #pussy
6515,3,0,0,3,2,@kamkamluvsblk Yeah one called me a race traitor lol
6516,3,0,3,0,1,@kampeas well, I know you like it when children are murdered, kind of weird you would be such a little bitch about a twitter list
6517,3,0,3,0,1,@kannslac He said ready bitch okay Lmfaoooooooo so done !!
6518,3,0,3,0,1,@kanyewest tell yo bitch to stop calling me fam ! http://t.co/6ZWo2a5wGI
6519,3,0,3,0,1,@karazopfi Then send them bitches through express mail overnight delivery
6520,3,0,3,0,1,@karlamorenoo aha your welcome niggah
6521,3,0,2,1,1,@karlamorenoo dont even trip my niggah i got you lol
6522,3,0,2,1,1,@karlamorenoo just look for the realest niggah on rosecrans that be me lol
6523,3,1,2,0,1,@karlamorenoo my niggah my niggah lol
6524,3,1,2,0,1,@karlamorenoo niggah you dont know me! Lol you dont know my life aha
6525,3,0,3,0,1,@karlieu123 I cant help but notice you attempting to avoid acknowledging your very hairy pussy....
6526,3,0,3,0,1,@karlieu123 oh no no no. Youre perpetually in the 15%.
6527,6,0,6,0,1,@karlina_marie your pussy not mine  do you
6528,3,0,1,2,2,@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons
6529,6,2,1,3,2,@karmendanielle_ let the coons be great its in the dream
6530,3,2,1,0,0,@karmendanielle_ u gotta slow down these coon hrs all they know is love n hip hop, lebron, fake love quotes
6531,3,0,3,0,1,@kassidypeek pussy shit ^
6532,3,0,0,3,2,@kate_beckwith74 dont judge me monkey
6533,3,0,3,0,1,@katelyn_lomax Im not a nig.
6534,3,0,2,1,1,@kater_tater_ shine bright like a bad bitch
6535,3,0,3,0,1,@katherinerrrr hoes gon be hoes so so i couldnt blame tammy
6536,3,0,1,2,2,@kathleen_herne Stink should shut his hole just perform his tricks like a good trained monkey
6537,3,1,2,0,1,@kathleenparker of the washington post to call the President ignorant I ask you racist ,angry ,bitter, bitch look in the mirror!!!!!!!!!!!
6538,3,0,3,0,1,@kathy_doermer bitch please, Ill go to Windsor either way.. When i come up I can bring some also
6539,3,0,3,0,1,@katiieR nah this bitch dykey
6540,3,0,3,0,1,@kay_laa_laa I know, all the bitches love me
6541,3,0,3,0,1,@kay_laa_laa ha bitch I know
6542,3,0,3,0,1,@kay_laa_laa if you cant stand the heat, get out of the kitchen. Gratata swag bitch
6543,3,0,3,0,1,@kay_reneaa holy fuck thank you. I hate bitches that just fuck their ex then their boyfriend then back to back like damn Call you peace pipe
6544,3,1,2,0,1,@kay_reneaa trust me, after i tweeted that i was like... Damn im a fag
6545,3,0,3,0,1,@kayhay14 bitch back up Im taken
6546,3,1,2,0,1,@kayliefarmer @bbluedreamm no but if you dare Ill slay your ass. You fruity quaffing tranny.
