text,isHate
Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful,0
Can you let me stretch that pussy out or nah,0
Can you let me stretch that pussy out or nahhh,0
Can you really take dick or nah?,1
Cant wait to humble these niggas in the playoffs again. Until then,2
Cant be a major nigga with a minor hoe,0
Cant be many things worse than having COPS interrupted because a friggin Yankee game is still going on.,0
Cant beat a score of 12 on flappy bird #givingup,0
Cant even sleep in the fucking car because this mother fucker drives like a retard and pumps the breaks too hard,0
Cant find my BC powder .. Ill just chug this childrens Advil,0
Cant fuck wit no bitch ugly friends,0
Cant fuck with a coon ass girl bruh,1
Cant fuck with no bitches. Just cant do it.,0
Cant get no money from me you silly hoe,1
Cant get no pussy to Kirk Franklin idc how long its been for ya,0
Cant have a bitch with no future or goals. I love kids but if youre not a parent first I cant deal with you,0
Cant keep a bitch but its cool cause money still around,0
Cant keep a shallow bitch if ya pockets aint deep.,0
Cant let nobody play my gta,0
Cant neva be a sucka for no bitch.. That aint me,0
Cant no hoe #FixMyLife,0
Cant save these hoes,0
Cant stand a bitch that always feels the need to be doing somethin. Sit your ass at home and be bored you aint gotta be a hoe all the time,0
Cant stand a nigga that curve his boys for some hoes,1
Cant stand a sob ass bitch,0
Cant stand bitch ass niggas.,2
Cant stand ghetto ratchet ass mofos,0
Cant stand that asian dude just now,2
Cant stand that faggot.,3
Cant stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool.,0
Cant stand when I see a female just get out of relationship 2 days later their talking to another guy,0
Cant stop eating graham crackers,0
Cant take u coons nowhere I mean nowhere,4
Cant tell if Mexico has been impressive or if Brazil has just been trash today,0
Cant tell me shit,0
Cant trust every face,0
Cant trust these bitches. And these niggas either.,1
Cant trust these hoes... And when I say hoes I mean dudes to,0
Cant turn a hoe into a house wife,1
Cant wait till I get my full appetite back. Only ate a half ghetto sandwich. No lettuce,0
Cant wait till my bitches get here,0
Cant wait to put this down payment on my bitch,0
Cant wait to see my bitch dutchess,0
Cant worry bout a bitch that aint worried bout me,0
Cancel that bitch like NINOOO,0
Cancel that hoe! @SB_Nick: It aint nothing to cut that b!tch off!,0
Cancer is a hoe yall pray for the people who have it. http://t.co/4XgEQMrZq5,0
Cant handle this bitch and her elbow fat,0
Cant play No games wit deze niggas or bitches,1
Cant wait! RT @StrictlyKeyz All niggas wanna do at 45 is pop Viagra and pop young bitches,1
Cants da coloreds and da white folk gets along? We all be da same cept da colored men gots da bigga dicks,1
Cardinals score 1st. They lead 1-0 in the top 3rd with birds on base. #NLCS #SFvsSTL,0
Carl try eat the pussy but that big ass nose be fucking shit up,0
Carol is gonna George and Lenny this bitch.,0
Carrahs a bitch...,0
Carter needs to shut the fuck up,0
Casey Matthews is so trash this is BIG,0
Catch me fuckin off tonight @viplounge901... #NoLineNoWait in that bitch as well... #MeetMeThere http://t.co/ZQvGMLzqfE,0
Catch me on the episode of Vampire Diaries tomorrow night. I bitch slap @KatGraham,0
Catch this jet hoe,0
Catch up with the Lingo itty bitty bitch,0
Cause Im a trophy hunting little bitch,0
Cause Im the type of NIGHHA to joke on you or to play around so dont be a little bitch,0
Cause LSU trash RT @BreesInDaCut: Why they doin the College Playoff ranking shit so early?,0
Cause bitch. I rather eat pussy then get mine ate.,0
Cause you know.. Yall hoes play entirely too much.,0
Cavs trash too,0
Cay got her whole lit new clicc from her school be on that bitch shit too me like ? Okay but anyways WE still DEM GIRLZ,1
Cay said well bitch I THOT you was on house arrest so you aint walking NO WHERE! OMG I hate her,1
Ceasefire?Lets see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,3
Celebratin while you hatin bitch.,1
Celebrities teeth really be white as shit. I mean dont get me wrong my shit aint yellow by far but I need whatever toothpaste they be using,0
Celtic means white trash. If someone says theyre Celtic,3
Chaber Books: BRAGADAYJAH 24 http://t.co/bTMLYNNKZp: Nimrod the Cushite,0
Chaber Books: BRAGADAYJAH 315 http://t.co/qTr6lzCsdj: Further restrictions on eating certain insects and birds,0
Chad Jordan in this bitch.,1
Chance is trash,0
Chances make champions nicca aint nothing stopping you,0
Chances make champions nicca aint nothing stopping you!,0
Change the game on u bitches,0
Char-broiled #cod,0
Charlene crave colored cock,0
Charles Tillmans eyes are more yellow than corn,0
Charles was eatin trash ass Dominoes in that pic...you know he was still poor at the time lol,0
Charlie Baker for Mass Gov..the most lib newspaper in most lib state supports R for Gov! DoG http://t.co/DRSXOzTRUI via @BostonGlobe,0
Charlie Baltimore look good for 45,0
Charlie Clips vs Yung Ill review http://t.co/TwHJ0w1QJQ,0
Charlie Crist (R,0
Charlie Crist Losing 50,0
Charlie Crist and Rick Scott are both scumbags,0
Charlie Crist has asked to keep polls in Broward open until 9pm,0
Charlie Crist wins Democratic primary in Florida governors race,0
Charlie Crist,0
Charlie Daniels Goes Off on Satanic Evil http://t.co/3haWjFavUz,0
Charlie Daniels couldve done a better job! #MNF,0
Charlie Furbush #WhyDidIGoogle @midnight,0
Charlie Jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.,0
Charlie Kimball: I had nowhere to go http://t.co/x5gyZ46koT #IndyCar #MAVTV500,0
Charlie Parr! Mountain top music Fest http://t.co/bG3UWdPZnn,0
Charlie Rangel: Some Republicans Believe That Slavery Isnt Over | Truth Revolt: http://t.co/NpbdPk0Cqz,0
Charlie Sheen,0
Charlie Sheen never disappoints.,0
Charlie Sheen wants to return to Two and a Half Men | http://t.co/kVMDoGDcLQ,0
Charlie Sheens Video Message to President Obama http://t.co/kCRWTbCqZd,0
Charlie and I!:) love that dog!!:) http://t.co/8AQXiYg6Ov,0
Charlie and Ron has constantly put out heat for their entire careers,0
Charlie bit me,0
Charlie horses suck ass #ouch,0
Charlie is an ol hatin fool! #Scandal,0
Charlie is so adorable. http://t.co/TMpBYyjGFL,0
Charlie looking like hes the one that made that 3.,0
Charlie not fukin around in Austin.. Every week somebody getting kicked off the team.,0
Charlie xcx is bae,0
Chase really got hoes in every state its crazy his @ name the truth,0
Chase the pussy,0
Chasing these hoes,2
Cheated my way to get? Hahaha this bitch funny if youre so worried about me then stop subtweeting me dumb ass,0
Cheater cheater pumpkin eater whered you find that no good white trash hoe. #trashy #sloots,1
Cheating isnt about good women and hoes.. Simply about an alternate nut.. RT @whoelsebutkey: Niggas cheat on good women everyday,0
Check his hoe for I check her,0
Check your slutty fat girl friends instagram pics.See if she dont have five niggaz in every pic thirsting for fat girl pussy.,1
Cheeky thoughts as the rooster crows.,0
Cheer up Charlie.,0
Cheers young lady RT @shik702 @BmoreHumble foreverrrr younnnnng *grabs flask and chugs*,0
Cheese bitch chupacabra looking fuxk http://t.co/gWhNZ0JCb1,0
Cheez-Its,0
Chicago hoes love pink lipstick,0
Chicago niggas tell bitches anything when they tryna do dat mfa..!! https://t.co/tJONJlJyM4,0
Chick fil a wasnt about anti gay. It was about the first ammendment. If you didnt get that then you have no right to bitch about rights.,0
Chick got a man but no edges. Niggas got hoes but no diploma . Damn,0
Chicks be mad at me for tweetin about hoes like Im talkin about a specific someone lol sorry ladies if the shoe fits then wear it,0
Chicks love these ugly hipster faggots. Prolly cause they look like the dad that was never in their life.,2
Chiefs fans are the only ones that claim my takes are wrong about Dogshit trash Quarterback Alex Smith.,1
Chill RT @PhillyTheBoss If I ever become president Imma ban Henny from America..... For a Day,3
Chill bitch we aint in love,0
Chill with the thirst bitch my chicks right next to me! For real hoe!!,0
Chill,1
Chillin in the hood with my retarded ass homegirl. I feel at home.,0
Chillin wit my bitch who never hesitates tonight.,0
Chillin with my main hoe Becky http://t.co/hLKO2LnsuX,0
Choate Chokes On Twinkies&gt; All the damn time I bet. #lol #Cardinals,0
Chocolate cake is so trash.,0
Chop the top on the Porsche thats a headless horse ... Extendo long as an extension cord bitch I ball like Jordan and I play full court,0
Chris Bosh bout to disgrace the trophy like a real faggot smh,4
Chris Brown get bitches bruh lmao,0
Chris Paul trash LMFAO,0
Chris a faggot,0
Chris bosh made danny green his bitch last night,0
Chuck E Cheese isnt the same as when I was a kid. Chuck a skinny bitch they took away the ball pit. Man wtf,1
Ciara not a ghetto name.. Well kinda but its not ASHANTI,0
Cigarette break nd wtf are Mt eyes glowing like Charlie Murphy in the madd real world lol http://t.co/eRkuSr3Q,0
Citi field bitches http://t.co/gHxXmb3M,1
City highway skyscrapers building lights yellow blue http://t.co/kOC9uYBFqV,0
Claim to be a boss but you a lil broke bitch,0
Clan of retards...,2
Classy rich family kids doing drugs and tryina be all ghetto and shit,0
CleanUp bitch i just got off the phone with em!,0
Clearly Im afraid of birds http://t.co/qA4O9Dr4vp,0
Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins the browns D is nice wit a def HC,0
Close your eyes and let the world paint a thousand pictures,0
Cloud stay stealing peoples phrases first she takes jens by saying friend then she takes mine by saying my nigg get your own my nig dam,0
Clown ass nigguh,0
Clowney is a bitch nigga get his ass off my team,1
Cmon! Need a yellow for Wilson!,0
Cnt trust or wont spare a bitch ogd,0
Cock slappin bitches since 95,0
Cocky bitches with front teeth that stick out from suckin they thumb &lt;,0
Cocoa puffs time bitch!!!!,0
Code of slience pussy! HM nigga free my nigga ceddy. d ridah. quan. dollah. Dre n my nigga franc lukis n my nigga j mo,0
Coke and white bitches.,0
Col. Sanders,0
Comcast stop being twat and actually work thanks,0
Come back hoe @kati_dupree843 http://t.co/1UPxvDJJNa,0
Come for the brothas and other MOC about culture differences like... bitch plz,0
Come get this catfish pussy,0
Come her lil bitch I want that sloppy toppy,1
Come home from work to Bridesmaids,0
Come on Tank,0
Come on man RT @BasedLaRock: Oreo needs to chill RT @TheDonDrew: You know about these @PremiumPete? good or nah? http://t.co/Mw9QXG3vFW,0
Come on nd get that chicken niggers love dat chicken from popeyes http://t.co/YjFh2HaVav,2
Come out her pussy and go in her ass come out her ass and go in her mouth,0
Come thru Keyshia you queen of THOTs bitch!!,0
Comin from a fat bitch,0
Commentators bitch at Bird for sliding but 2 Port guys do it to Buddy and its Buddys fault!?,0
Completely off topic,0
Conan Obrien needs to get a life with that $80 million..monkey food maybe.,1
Confident in one way,0
Confusing circumstances seem to get in the way of your high ho... More for Virgo http://t.co/nrAAI6dhVx,0
Congrats on being a cunt,1
Congratulations,1
Conoc&#237; tus ojos negros,0
Control yo hoes..,0
Controlled the aux cord the whole two and a half hour drive home and didnt repeat a single song. Bet your boyfriend couldnt do that bitch,0
Cooking breakfast in the nude is wifey status? Fuck no. I have actually cooked before I aint about to get no grease burns on my nips!,0
Cool,0
Coons RT @YSL_Ron: these hoes love putting spaghetti and salad on the same fucking plate....*smh*,0
Coors light is trash. Yuck. I dont even like beer.,0
Corey is trash,0
Correction:,0
Correction: He better bring ONE classy bitch home because momma aint going to be dealing with random hoes in the house !,0
Cost $250 RT @BrandNewAndrew: @ItsNotHarold: I aint buying no pussy I got too many followers for that u in Vegas. Dont miss opportunities,0
Coulda been fckd yo bitch,1
Couldnt care less about any bitch,0
Couldnt pull my nigga in ya wettest dreams hoe,0
Counting money while my bitches sleep.,0
Country Bumpkin Word of the Day : yokel http://t.co/aBpFZgJU,0
Country music and rap music both talk about the same basic shit repetitively. Cars/trucks,0
Cousins looking for bitches I hope RT @TheOnlyReed: THE FUCK IS THIS? http://t.co/jLrApkDlYs,0
Cowboys are the best in the NFC. About time these faggots got their shit together,1
Crack cocaine can steal your bitch from you,0
Craig fire that shit up hoe,1
Crangrape &gt; good pussy,0
Crank up a little hank,0
Craving brownies,0
Crazy ass! RT @DaRealQuitaM: I been acting so mean ratchet and ghetto I crack myself up,0
Crazy bitch - Buckcherry,0
Creeping Death still stuck in my head bitch,0
Creeping with my side bitch hope I dont get caught cheating,0
Crew neck ass nigguh,2
Crop top and some high waisted shorts way to not look like an underage cunt lmfao,0
Cruises recent comments make him a bigger douchebag than Charlie Sheen he didnt even have any Tiger Blood,1
Cruisin round the street in my 64,0
Cruising in my go kart at walmart selling cupcakes,0
Crying to the G20 that some Americans dont like you might call you names,1
Crystal got all the hoes.,0
Cuffin these hoes man thats where you went bad at. You prolly gettin laughed at Cuz everybody smashed that,0
